MATCHNO,BILETNO,BOLUM,
5,3174930149,12,
5,3174031149,12,
5,3174131149,12,
5,3174231149,12,
5,3174331149,12,
5,3174431149,12,
5,3174531149,12,
5,3174631149,12,
5,3174731149,12,
5,3174831149,12,
5,3174931149,12,
5,3174033149,12,
5,3174133149,12,
5,3174233149,12,
5,3174333149,12,
5,3174433149,12,
5,3174533149,12,
5,3174633149,12,
5,3174733149,12,
5,3174833149,12,
5,3174933149,12,
5,3174034149,12,
5,3174134149,12,
5,3174234149,12,
5,3174334149,12,
5,3174434149,12,
5,3174534149,12,
5,3174634149,12,
5,3174834149,12,
5,3174934149,12,
5,3174035149,12,
5,3174135149,12,
5,3174235149,12,
5,3174335149,12,
5,3174435149,12,
5,3174535149,12,
5,3174635149,12,
5,3174735149,12,
5,3174835149,12,
5,3174935149,12,
5,3174036149,12,
5,3174136149,12,
5,3174236149,12,
5,3174336149,12,
5,3174436149,12,
5,3174536149,12,
5,3174636149,12,
5,3174736149,12,
5,3174836149,12,
5,3174936149,12,
5,3174039149,12,
5,3174139149,12,
5,3174239149,12,
5,3174339149,12,
5,3174439149,12,
5,3174539149,12,
5,3174639149,12,
5,3174739149,12,
5,3174839149,12,
5,3174939149,12,
5,3174030249,12,
5,3174130249,12,
5,3174230249,12,
5,3174330249,12,
5,3174430249,12,
5,3174530249,12,
5,3174630249,12,
5,3174730249,12,
5,3174830249,12,
5,3174930249,12,
5,3174031249,12,
5,3174131249,12,
5,3174231249,12,
5,3174331249,12,
5,3174431249,12,
5,3174531249,12,
5,3174631249,12,
5,3174731249,12,
5,3174831249,12,
5,3174931249,12,
5,3174033249,12,
5,3174133249,12,
5,3174233249,12,
5,3174333249,12,
5,3174433249,12,
5,3174533249,12,
5,3174633249,12,
5,3174733249,12,
5,3174833249,12,
5,3174933249,12,
5,3174134249,12,
5,3174534249,12,
5,3174834249,12,
5,3174934249,12,
5,3174035249,12,
5,3174135249,12,
5,3174235249,12,
5,3174335249,12,
5,3174435249,12,
5,3174535249,12,
5,3174635249,12,
5,3174735249,12,
5,3174835249,12,
5,3174935249,12,
5,3174036249,12,
5,3174136249,12,
5,3174236249,12,
5,3174336249,12,
5,3174436249,12,
5,3174536249,12,
5,3174636249,12,
5,3174736249,12,
5,3174836249,12,
5,3174936249,12,
5,3174039249,12,
5,3174139249,12,
5,3174239249,12,
5,3174339249,12,
5,3174439249,12,
5,3174539249,12,
5,3174639249,12,
5,3174739249,12,
5,3174839249,12,
5,3174939249,12,
5,3174030349,12,
5,3174130349,12,
5,3174230349,12,
5,3174330349,12,
5,3174430349,12,
5,3174530349,12,
5,3174630349,12,
5,3174730349,12,
5,3174830349,12,
5,3174930349,12,
5,3174031349,12,
5,3174131349,12,
5,3174231349,12,
5,3174331349,12,
5,3174431349,12,
5,3174531349,12,
5,3174631349,12,
5,3174731349,12,
5,3174831349,12,
5,3174931349,12,
5,3174034349,12,
5,3174134349,12,
5,3174234349,12,
5,3174334349,12,
5,3174434349,12,
5,3174534349,12,
5,3174634349,12,
5,3174734349,12,
5,3174834349,12,
5,3174934349,12,
5,3174035349,12,
5,3174135349,12,
5,3174235349,12,
5,3174335349,12,
5,3174435349,12,
5,3174535349,12,
5,3174635349,12,
5,3174735349,12,
5,3174835349,12,
5,3174935349,12,
5,3174036349,12,
5,3174136349,12,
5,3174236349,12,
5,3174336349,12,
5,3174436349,12,
5,3174536349,12,
5,3174636349,12,
5,3174736349,12,
5,3174836349,12,
5,3174936349,12,
5,3174138349,12,
5,3174538349,12,
5,3174838349,12,
5,3174039349,12,
5,3174139349,12,
5,3174239349,12,
5,3174339349,12,
5,3174439349,12,
5,3174539349,12,
5,3174639349,12,
5,3174739349,12,
5,3174839349,12,
5,3174939349,12,
5,3174030449,12,
5,3174130449,12,
5,3174230449,12,
5,3174330449,12,
5,3174430449,12,
5,3174530449,12,
5,3174630449,12,
5,3174730449,12,
5,3174830449,12,
5,3174930449,12,
5,3174031449,12,
5,3174131449,12,
5,3174231449,12,
5,3174331449,12,
5,3174431449,12,
5,3174531449,12,
5,3174631449,12,
5,3174731449,12,
5,3174831449,12,
5,3174931449,12,
5,3174033449,12,
5,3174133449,12,
5,3174233449,12,
5,3174333449,12,
5,3174433449,12,
5,3174533449,12,
5,3174633449,12,
5,3174733449,12,
5,3174833449,12,
5,3174933449,12,
5,3174034449,12,
5,3174134449,12,
5,3174234449,12,
5,3174334449,12,
5,3174534449,12,
5,3174634449,12,
5,3174834449,12,
5,3174934449,12,
5,3174035449,12,
5,3174135449,12,
5,3174235449,12,
5,3174335449,12,
5,3174435449,12,
5,3174535449,12,
5,3174635449,12,
5,3174735449,12,
5,3174835449,12,
5,3174935449,12,
5,3174036449,12,
5,3174136449,12,
5,3174236449,12,
5,3174336449,12,
5,3174436449,12,
5,3174536449,12,
5,3174636449,12,
5,3174736449,12,
5,3174836449,12,
5,3174936449,12,
5,3174039449,12,
5,3174139449,12,
5,3174239449,12,
5,3174339449,12,
5,3174439449,12,
5,3174539449,12,
5,3174639449,12,
5,3174739449,12,
5,3174839449,12,
5,3174939449,12,
5,3174030549,12,
5,3174130549,12,
5,3174230549,12,
5,3174330549,12,
5,3174430549,12,
5,3174530549,12,
5,3174630549,12,
5,3174730549,12,
5,3174830549,12,
5,3174930549,12,
5,3174031549,12,
5,3174131549,12,
5,3174231549,12,
5,3174331549,12,
5,3174431549,12,
5,3174531549,12,
5,3174631549,12,
5,3174731549,12,
5,3174831549,12,
5,3174931549,12,
5,3174033549,12,
5,3174133549,12,
5,3174233549,12,
5,3174333549,12,
5,3174433549,12,
5,3174533549,12,
5,3174633549,12,
5,3174733549,12,
5,3174833549,12,
5,3174933549,12,
5,3174034549,12,
5,3174134549,12,
5,3174234549,12,
5,3174334549,12,
5,3174434549,12,
5,3174534549,12,
5,3174634549,12,
5,3174734549,12,
5,3174834549,12,
5,3174934549,12,
5,3174035549,12,
5,3174135549,12,
5,3174235549,12,
5,3174335549,12,
5,3174435549,12,
5,3174535549,12,
5,3174635549,12,
5,3174735549,12,
5,3174835549,12,
5,3174935549,12,
5,3174036549,12,
5,3174136549,12,
5,3174236549,12,
5,3174336549,12,
5,3174436549,12,
5,3174536549,12,
5,3174636549,12,
5,3174736549,12,
5,3174836549,12,
5,3174936549,12,
5,3174039549,12,
5,3174139549,12,
5,3174239549,12,
5,3174339549,12,
5,3174439549,12,
5,3174539549,12,
5,3174639549,12,
5,3174739549,12,
5,3174839549,12,
5,3174939549,12,
5,3174030649,12,
5,3174130649,12,
5,3174230649,12,
5,3174330649,12,
5,3174430649,12,
5,3174530649,12,
5,3174630649,12,
5,3174730649,12,
5,3174830649,12,
5,3174930649,12,
5,3174031649,12,
5,3174131649,12,
5,3174231649,12,
5,3174331649,12,
5,3174431649,12,
5,3174531649,12,
5,3174631649,12,
5,3174731649,12,
5,3174831649,12,
5,3174931649,12,
5,3174033649,12,
5,3174133649,12,
5,3174233649,12,
5,3174333649,12,
5,3174433649,12,
5,3174533649,12,
5,3174633649,12,
5,3174733649,12,
5,3174833649,12,
5,3174933649,12,
5,3174034649,12,
5,3174134649,12,
5,3174234649,12,
5,3174334649,12,
5,3174434649,12,
5,3174534649,12,
5,3174634649,12,
5,3174734649,12,
5,3174834649,12,
5,3174934649,12,
5,3174035649,12,
5,3174135649,12,
5,3174235649,12,
5,3174335649,12,
5,3174435649,12,
5,3174535649,12,
5,3174635649,12,
5,3174735649,12,
5,3174835649,12,
5,3174935649,12,
5,3174036649,12,
5,3174136649,12,
5,3174236649,12,
5,3174336649,12,
5,3174436649,12,
5,3174536649,12,
5,3174636649,12,
5,3174736649,12,
5,3174836649,12,
5,3174936649,12,
5,3174538649,12,
5,3174039649,12,
5,3174139649,12,
5,3174239649,12,
5,3174339649,12,
5,3174439649,12,
5,3174539649,12,
5,3174639649,12,
5,3174739649,12,
5,3174839649,12,
5,3174939649,12,
5,3174030749,12,
5,3174130749,12,
5,3174230749,12,
5,3174330749,12,
5,3174430749,12,
5,3174530749,12,
5,3174630749,12,
5,3174730749,12,
5,3174830749,12,
5,3174930749,12,
5,3174031749,12,
5,3174131749,12,
5,3174231749,12,
5,3174331749,12,
5,3174431749,12,
5,3174531749,12,
5,3174631749,12,
5,3174731749,12,
5,3174831749,12,
5,3174931749,12,
5,3174033749,12,
5,3174133749,12,
5,3174233749,12,
5,3174333749,12,
5,3174433749,12,
5,3174533749,12,
5,3174633749,12,
5,3174733749,12,
5,3174833749,12,
5,3174933749,12,
5,3174134749,12,
5,3174534749,12,
5,3174834749,12,
5,3174035749,12,
5,3174135749,12,
5,3174235749,12,
5,3174335749,12,
5,3174435749,12,
5,3174535749,12,
5,3174635749,12,
5,3174735749,12,
5,3174835749,12,
5,3174935749,12,
5,3174036749,12,
5,3174136749,12,
5,3174236749,12,
5,3174336749,12,
5,3174436749,12,
5,3174536749,12,
5,3174636749,12,
5,3174736749,12,
5,3174836749,12,
5,3174936749,12,
5,3174039749,12,
5,3174139749,12,
5,3174239749,12,
5,3174339749,12,
5,3174439749,12,
5,3174539749,12,
5,3174639749,12,
5,3174739749,12,
5,3174839749,12,
5,3174939749,12,
5,3174030849,12,
5,3174130849,12,
5,3174230849,12,
5,3174330849,12,
5,3174430849,12,
5,3174530849,12,
5,3174630849,12,
5,3174730849,12,
5,3174830849,12,
5,3174930849,12,
5,3174031849,12,
5,3174131849,12,
5,3174231849,12,
5,3174331849,12,
5,3174431849,12,
5,3174531849,12,
5,3174631849,12,
5,3174731849,12,
5,3174831849,12,
5,3174931849,12,
5,3174033849,12,
5,3174133849,12,
5,3174233849,12,
5,3174333849,12,
5,3174433849,12,
5,3174533849,12,
5,3174633849,12,
5,3174733849,12,
5,3174833849,12,
5,3174933849,12,
5,3174134849,12,
5,3174234849,12,
5,3174534849,12,
5,3174834849,12,
5,3174934849,12,
5,3174035849,12,
5,3174135849,12,
5,3174235849,12,
5,3174335849,12,
5,3174435849,12,
5,3174535849,12,
5,3174635849,12,
5,3174735849,12,
5,3174835849,12,
5,3174935849,12,
5,3174036849,12,
5,3174136849,12,
5,3174236849,12,
5,3174336849,12,
5,3174436849,12,
5,3174536849,12,
5,3174636849,12,
5,3174736849,12,
5,3174836849,12,
5,3174936849,12,
5,3174039849,12,
5,3174139849,12,
5,3174239849,12,
5,3174339849,12,
5,3174439849,12,
5,3174539849,12,
5,3174639849,12,
5,3174739849,12,
5,3174839849,12,
5,3174939849,12,
5,3174030949,12,
5,3174130949,12,
5,3174230949,12,
5,3174330949,12,
5,3174430949,12,
5,3174530949,12,
5,3174630949,12,
5,3174730949,12,
5,3174830949,12,
5,3174930949,12,
5,3174031949,12,
5,3174131949,12,
5,3174231949,12,
5,3174331949,12,
5,3174431949,12,
5,3174531949,12,
5,3174631949,12,
5,3174731949,12,
5,3174831949,12,
5,3174931949,12,
5,3174033949,12,
5,3174133949,12,
5,3174233949,12,
5,3174333949,12,
5,3174433949,12,
5,3174533949,12,
5,3174633949,12,
5,3174733949,12,
5,3174833949,12,
5,3174933949,12,
5,3174034949,12,
5,3174134949,12,
5,3174234949,12,
5,3174334949,12,
5,3174434949,12,
5,3174534949,12,
5,3174634949,12,
5,3174734949,12,
5,3174834949,12,
5,3174934949,12,
5,3174035949,12,
5,3174135949,12,
5,3174235949,12,
5,3174335949,12,
5,3174435949,12,
5,3174535949,12,
5,3174635949,12,
5,3174735949,12,
5,3174835949,12,
5,3174935949,12,
5,3174036949,12,
5,3174136949,12,
5,3174236949,12,
5,3174336949,12,
5,3174436949,12,
5,3174536949,12,
5,3174636949,12,
5,3174736949,12,
5,3174836949,12,
5,3174936949,12,
5,3174039949,12,
5,3174139949,12,
5,3174239949,12,
5,3174339949,12,
5,3174439949,12,
5,3174539949,12,
5,3174639949,12,
5,3174739949,12,
5,3174839949,12,
5,3174939949,12,
5,3177030049,12,
5,3177130049,12,
5,3177230049,12,
5,3177330049,12,
5,3177430049,12,
5,3177530049,12,
5,3177630049,12,
5,3177830049,12,
5,3177930049,12,
5,3177031049,12,
5,3177131049,12,
5,3177231049,12,
5,3177331049,12,
5,3177431049,12,
5,3177531049,12,
5,3177631049,12,
5,3177831049,12,
5,3177931049,12,
5,3177033049,12,
5,3177133049,12,
5,3177233049,12,
5,3177333049,12,
5,3177433049,12,
5,3177533049,12,
5,3177633049,12,
5,3177833049,12,
5,3177933049,12,
5,3177234049,12,
5,3177334049,12,
5,3177634049,12,
5,3177035049,12,
5,3177135049,12,
5,3177235049,12,
5,3177335049,12,
5,3177435049,12,
5,3177535049,12,
5,3177635049,12,
5,3177835049,12,
5,3177935049,12,
5,3177036049,12,
5,3177136049,12,
5,3177236049,12,
5,3177336049,12,
5,3177436049,12,
5,3177536049,12,
5,3177636049,12,
5,3177836049,12,
5,3177936049,12,
5,3177039049,12,
5,3177139049,12,
5,3177239049,12,
5,3177339049,12,
5,3177439049,12,
5,3177539049,12,
5,3177639049,12,
5,3177839049,12,
5,3177939049,12,
5,3177030149,12,
5,3177130149,12,
5,3177230149,12,
5,3177330149,12,
5,3177430149,12,
5,3177530149,12,
5,3177630149,12,
5,3177830149,12,
5,3177930149,12,
5,3177031149,12,
5,3177131149,12,
5,3177231149,12,
5,3177331149,12,
5,3177431149,12,
5,3177531149,12,
5,3177631149,12,
5,3177831149,12,
5,3177931149,12,
5,3177033149,12,
5,3177133149,12,
5,3177233149,12,
5,3177333149,12,
5,3177433149,12,
5,3177533149,12,
5,3177633149,12,
5,3177833149,12,
5,3177933149,12,
5,3177234149,12,
5,3177035149,12,
5,3177135149,12,
5,3177235149,12,
5,3177335149,12,
5,3177435149,12,
5,3177535149,12,
5,3177635149,12,
5,3177835149,12,
5,3177935149,12,
5,3177036149,12,
5,3177136149,12,
5,3177236149,12,
5,3177336149,12,
5,3177436149,12,
5,3177536149,12,
5,3177636149,12,
5,3177836149,12,
5,3177936149,12,
5,3177039149,12,
5,3177139149,12,
5,3177239149,12,
5,3177339149,12,
5,3177439149,12,
5,3177539149,12,
5,3177639149,12,
5,3177839149,12,
5,3177939149,12,
5,3177030249,12,
5,3177130249,12,
5,3177230249,12,
5,3177330249,12,
5,3177430249,12,
5,3177530249,12,
5,3177630249,12,
5,3177830249,12,
5,3177930249,12,
5,3177031249,12,
5,3177131249,12,
5,3177231249,12,
5,3177331249,12,
5,3177531249,12,
5,3177631249,12,
5,3177033249,12,
5,3177133249,12,
5,3177233249,12,
5,3177333249,12,
5,3177433249,12,
5,3177533249,12,
5,3177633249,12,
5,3177833249,12,
5,3177933249,12,
5,3177035249,12,
5,3177135249,12,
5,3177235249,12,
5,3177335249,12,
5,3177435249,12,
5,3177535249,12,
5,3177635249,12,
5,3177835249,12,
5,3177935249,12,
5,3177036249,12,
5,3177136249,12,
5,3177236249,12,
5,3177336249,12,
5,3177436249,12,
5,3177536249,12,
5,3177636249,12,
5,3177836249,12,
5,3177936249,12,
5,3177039249,12,
5,3177139249,12,
5,3177239249,12,
5,3177339249,12,
5,3177439249,12,
5,3177539249,12,
5,3177639249,12,
5,3177839249,12,
5,3177939249,12,
5,3177030349,12,
5,3177130349,12,
5,3177230349,12,
5,3177330349,12,
5,3177430349,12,
5,3177530349,12,
5,3177630349,12,
5,3177830349,12,
5,3177930349,12,
5,3177031349,12,
5,3177131349,12,
5,3177231349,12,
5,3177331349,12,
5,3177431349,12,
5,3177531349,12,
5,3177631349,12,
5,3177831349,12,
5,3177931349,12,
5,3177034349,12,
5,3177234349,12,
5,3177334349,12,
5,3177534349,12,
5,3177634349,12,
5,3177035349,12,
5,3177135349,12,
5,3177235349,12,
5,3177335349,12,
5,3177435349,12,
5,3177535349,12,
5,3177635349,12,
5,3177835349,12,
5,3177935349,12,
5,3177036349,12,
5,3177136349,12,
5,3177236349,12,
5,3177336349,12,
5,3177436349,12,
5,3177536349,12,
5,3177636349,12,
5,3177836349,12,
5,3177936349,12,
5,3177039349,12,
5,3177139349,12,
5,3177239349,12,
5,3177339349,12,
5,3177439349,12,
5,3177539349,12,
5,3177639349,12,
5,3177839349,12,
5,3177939349,12,
5,3177030449,12,
5,3177130449,12,
5,3177230449,12,
5,3177330449,12,
5,3177430449,12,
5,3177530449,12,
5,3177630449,12,
5,3177830449,12,
5,3177930449,12,
5,3177031449,12,
5,3177131449,12,
5,3177231449,12,
5,3177331449,12,
5,3177531449,12,
5,3177631449,12,
5,3177831449,12,
5,3177931449,12,
5,3177033449,12,
5,3177133449,12,
5,3177233449,12,
5,3177333449,12,
5,3177433449,12,
5,3177533449,12,
5,3177633449,12,
5,3177833449,12,
5,3177933449,12,
5,3177035449,12,
5,3177135449,12,
5,3177235449,12,
5,3177335449,12,
5,3177435449,12,
5,3177535449,12,
5,3177635449,12,
5,3177835449,12,
5,3177935449,12,
5,3177036449,12,
5,3177136449,12,
5,3177236449,12,
5,3177336449,12,
5,3177436449,12,
5,3177536449,12,
5,3177636449,12,
5,3177836449,12,
5,3177936449,12,
5,3177039449,12,
5,3177139449,12,
5,3177239449,12,
5,3177339449,12,
5,3177439449,12,
5,3177539449,12,
5,3177639449,12,
5,3177839449,12,
5,3177939449,12,
5,3177030549,12,
5,3177130549,12,
5,3177230549,12,
5,3177330549,12,
5,3177430549,12,
5,3177530549,12,
5,3177630549,12,
5,3177830549,12,
5,3177930549,12,
5,3177031549,12,
5,3177131549,12,
5,3177231549,12,
5,3177331549,12,
5,3177431549,12,
5,3177531549,12,
5,3177631549,12,
5,3177831549,12,
5,3177931549,12,
5,3177033549,12,
5,3177133549,12,
5,3177233549,12,
5,3177333549,12,
5,3177433549,12,
5,3177533549,12,
5,3177633549,12,
5,3177833549,12,
5,3177933549,12,
5,3177234549,12,
5,3177334549,12,
5,3177035549,12,
5,3177135549,12,
5,3177235549,12,
5,3177335549,12,
5,3177435549,12,
5,3177535549,12,
5,3177635549,12,
5,3177835549,12,
5,3177935549,12,
5,3177036549,12,
5,3177136549,12,
5,3177236549,12,
5,3177336549,12,
5,3177436549,12,
5,3177536549,12,
5,3177636549,12,
5,3177836549,12,
5,3177936549,12,
5,3177039549,12,
5,3177139549,12,
5,3177239549,12,
5,3177339549,12,
5,3177439549,12,
5,3177539549,12,
5,3177639549,12,
5,3177839549,12,
5,3177939549,12,
5,3177030649,12,
5,3177130649,12,
5,3177230649,12,
5,3177330649,12,
5,3177430649,12,
5,3177530649,12,
5,3177630649,12,
5,3177830649,12,
5,3177930649,12,
5,3177031649,12,
5,3177131649,12,
5,3177231649,12,
5,3177331649,12,
5,3177431649,12,
5,3177531649,12,
5,3177631649,12,
5,3177831649,12,
5,3177931649,12,
5,3177033649,12,
5,3177133649,12,
5,3177233649,12,
5,3177333649,12,
5,3177433649,12,
5,3177533649,12,
5,3177633649,12,
5,3177833649,12,
5,3177933649,12,
5,3177034649,12,
5,3177234649,12,
5,3177334649,12,
5,3177634649,12,
5,3177035649,12,
5,3177135649,12,
5,3177235649,12,
5,3177335649,12,
5,3177435649,12,
5,3177535649,12,
5,3177635649,12,
5,3177835649,12,
5,3177935649,12,
5,3177036649,12,
5,3177136649,12,
5,3177236649,12,
5,3177336649,12,
5,3177436649,12,
5,3177536649,12,
5,3177636649,12,
5,3177836649,12,
5,3177936649,12,
5,3177039649,12,
5,3177139649,12,
5,3177239649,12,
5,3177339649,12,
5,3177439649,12,
5,3177539649,12,
5,3177639649,12,
5,3177839649,12,
5,3177939649,12,
5,3177030749,12,
5,3177130749,12,
5,3177230749,12,
5,3177330749,12,
5,3177430749,12,
5,3177530749,12,
5,3177630749,12,
5,3177830749,12,
5,3177930749,12,
5,3177031749,12,
5,3177231749,12,
5,3177331749,12,
5,3177531749,12,
5,3177631749,12,
5,3177033749,12,
5,3177133749,12,
5,3177233749,12,
5,3177333749,12,
5,3177433749,12,
5,3177533749,12,
5,3177633749,12,
5,3177833749,12,
5,3177933749,12,
5,3177035749,12,
5,3177135749,12,
5,3177235749,12,
5,3177335749,12,
5,3177435749,12,
5,3177535749,12,
5,3177635749,12,
5,3177835749,12,
5,3177935749,12,
5,3177036749,12,
5,3177136749,12,
5,3177236749,12,
5,3177336749,12,
5,3177436749,12,
5,3177536749,12,
5,3177636749,12,
5,3177836749,12,
5,3177936749,12,
5,3177039749,12,
5,3177139749,12,
5,3177239749,12,
5,3177339749,12,
5,3177439749,12,
5,3177539749,12,
5,3177639749,12,
5,3177839749,12,
5,3177939749,12,
5,3177030849,12,
5,3177130849,12,
5,3177230849,12,
5,3177330849,12,
5,3177430849,12,
5,3177530849,12,
5,3177630849,12,
5,3177830849,12,
5,3177930849,12,
5,3177031849,12,
5,3177131849,12,
5,3177231849,12,
5,3177331849,12,
5,3177531849,12,
5,3177631849,12,
5,3177831849,12,
5,3177033849,12,
5,3177133849,12,
5,3177233849,12,
5,3177333849,12,
5,3177433849,12,
5,3177533849,12,
5,3177633849,12,
5,3177833849,12,
5,3177933849,12,
5,3177035849,12,
5,3177135849,12,
5,3177235849,12,
5,3177335849,12,
5,3177435849,12,
5,3177535849,12,
5,3177635849,12,
5,3177835849,12,
5,3177935849,12,
5,3177036849,12,
5,3177136849,12,
5,3177236849,12,
5,3177336849,12,
5,3177436849,12,
5,3177536849,12,
5,3177636849,12,
5,3177836849,12,
5,3177936849,12,
5,3177039849,12,
5,3177139849,12,
5,3177239849,12,
5,3177339849,12,
5,3177439849,12,
5,3177539849,12,
5,3177639849,12,
5,3177839849,12,
5,3177939849,12,
5,3177030949,12,
5,3177130949,12,
5,3177230949,12,
5,3177330949,12,
5,3177430949,12,
5,3177530949,12,
5,3177630949,12,
5,3177830949,12,
5,3177930949,12,
5,3177031949,12,
5,3177131949,12,
5,3177231949,12,
5,3177331949,12,
5,3177431949,12,
5,3177531949,12,
5,3177631949,12,
5,3177831949,12,
5,3177931949,12,
5,3177033949,12,
5,3177133949,12,
5,3177233949,12,
5,3177333949,12,
5,3177433949,12,
5,3177533949,12,
5,3177633949,12,
5,3177833949,12,
5,3177933949,12,
5,3177234949,12,
5,3177334949,12,
5,3177035949,12,
5,3177135949,12,
5,3177235949,12,
5,3177335949,12,
5,3177435949,12,
5,3177535949,12,
5,3177635949,12,
5,3177835949,12,
5,3177935949,12,
5,3177036949,12,
5,3177136949,12,
5,3177236949,12,
5,3177336949,12,
5,3177436949,12,
5,3177536949,12,
5,3177636949,12,
5,3177836949,12,
5,3177936949,12,
5,3177039949,12,
5,3177139949,12,
5,3177239949,12,
5,3177339949,12,
5,3177439949,12,
5,3177539949,12,
5,3177639949,12,
5,3177839949,12,
5,3177939949,12,
5,3179130049,12,
5,3179430049,12,
5,3179730049,12,
5,3179930049,12,
5,3179431049,12,
5,3179731049,12,
5,3179931049,12,
5,3179133049,12,
5,3179433049,12,
5,3179733049,12,
5,3179933049,12,
5,3179434049,12,
5,3179734049,12,
5,3179934049,12,
5,3179435049,12,
5,3179735049,12,
5,3179935049,12,
5,3179136049,12,
5,3179436049,12,
5,3179736049,12,
5,3179936049,12,
5,3179438049,12,
5,3179938049,12,
5,3179439049,12,
5,3179739049,12,
5,3179939049,12,
5,3179130149,12,
5,3179430149,12,
5,3179730149,12,
5,3179930149,12,
5,3179431149,12,
5,3179731149,12,
5,3179931149,12,
5,3179133149,12,
5,3179433149,12,
5,3179733149,12,
5,3179933149,12,
5,3179434149,12,
5,3179734149,12,
5,3179934149,12,
5,3179435149,12,
5,3179735149,12,
5,3179935149,12,
5,3179136149,12,
5,3179436149,12,
5,3179736149,12,
5,3179936149,12,
5,3179438149,12,
5,3179938149,12,
5,3179439149,12,
5,3179739149,12,
5,3179939149,12,
5,3179430249,12,
5,3179730249,12,
5,3179930249,12,
5,3179431249,12,
5,3179731249,12,
5,3179931249,12,
5,3179133249,12,
5,3179433249,12,
5,3179733249,12,
5,3179933249,12,
5,3179434249,12,
5,3179734249,12,
5,3179934249,12,
5,3179435249,12,
5,3179735249,12,
5,3179935249,12,
5,3179136249,12,
5,3179436249,12,
5,3179736249,12,
5,3179936249,12,
5,3179938249,12,
5,3179439249,12,
5,3179739249,12,
5,3179939249,12,
5,3179130349,12,
5,3179430349,12,
5,3179730349,12,
5,3179930349,12,
5,3179431349,12,
5,3179731349,12,
5,3179931349,12,
5,3179434349,12,
5,3179734349,12,
5,3179934349,12,
5,3179435349,12,
5,3179735349,12,
5,3179935349,12,
5,3179136349,12,
5,3179436349,12,
5,3179736349,12,
5,3179936349,12,
5,3179438349,12,
5,3179938349,12,
5,3179439349,12,
5,3179739349,12,
5,3179939349,12,
5,3179130449,12,
5,3179430449,12,
5,3179730449,12,
5,3179930449,12,
5,3179431449,12,
5,3179731449,12,
5,3179931449,12,
5,3179133449,12,
5,3179433449,12,
5,3179733449,12,
5,3179933449,12,
5,3179434449,12,
5,3179734449,12,
5,3179934449,12,
5,3179435449,12,
5,3179735449,12,
5,3179935449,12,
5,3179136449,12,
5,3179436449,12,
5,3179736449,12,
5,3179936449,12,
5,3179438449,12,
5,3179938449,12,
5,3179439449,12,
5,3179739449,12,
5,3179939449,12,
5,3179130549,12,
5,3179430549,12,
5,3179730549,12,
5,3179930549,12,
5,3179431549,12,
5,3179731549,12,
5,3179931549,12,
5,3179133549,12,
5,3179433549,12,
5,3179733549,12,
5,3179933549,12,
5,3179434549,12,
5,3179734549,12,
5,3179934549,12,
5,3179435549,12,
5,3179735549,12,
5,3179935549,12,
5,3179136549,12,
5,3179436549,12,
5,3179736549,12,
5,3179936549,12,
5,3179438549,12,
5,3179938549,12,
5,3179439549,12,
5,3179739549,12,
5,3179939549,12,
5,3179130649,12,
5,3179430649,12,
5,3179730649,12,
5,3179930649,12,
5,3179431649,12,
5,3179731649,12,
5,3179931649,12,
5,3179133649,12,
5,3179433649,12,
5,3179733649,12,
5,3179933649,12,
5,3179434649,12,
5,3179734649,12,
5,3179934649,12,
5,3179435649,12,
5,3179735649,12,
5,3179935649,12,
5,3179136649,12,
5,3179436649,12,
5,3179736649,12,
5,3179936649,12,
5,3179438649,12,
5,3179938649,12,
5,3179439649,12,
5,3179739649,12,
5,3179939649,12,
5,3179430749,12,
5,3179730749,12,
5,3179930749,12,
5,3179431749,12,
5,3179731749,12,
5,3179931749,12,
5,3179133749,12,
5,3179433749,12,
5,3179733749,12,
5,3179933749,12,
5,3179434749,12,
5,3179934749,12,
5,3179435749,12,
5,3179735749,12,
5,3179935749,12,
5,3179136749,12,
5,3179436749,12,
5,3179736749,12,
5,3179936749,12,
5,3179938749,12,
5,3179439749,12,
5,3179739749,12,
5,3179939749,12,
5,3179430849,12,
5,3179730849,12,
5,3179930849,12,
5,3179431849,12,
5,3179731849,12,
5,3179931849,12,
5,3179133849,12,
5,3179433849,12,
5,3179733849,12,
5,3179933849,12,
5,3179434849,12,
5,3179734849,12,
5,3179934849,12,
5,3179435849,12,
5,3179735849,12,
5,3179935849,12,
5,3179136849,12,
5,3179436849,12,
5,3179736849,12,
5,3179936849,12,
5,3179438849,12,
5,3179938849,12,
5,3179439849,12,
5,3179739849,12,
5,3179939849,12,
5,3179130949,12,
5,3179430949,12,
5,3179730949,12,
5,3179930949,12,
5,3179431949,12,
5,3179731949,12,
5,3179931949,12,
5,3179133949,12,
5,3179433949,12,
5,3179733949,12,
5,3179933949,12,
5,3179434949,12,
5,3179734949,12,
5,3179934949,12,
5,3179435949,12,
5,3179735949,12,
5,3179935949,12,
5,3179136949,12,
5,3179436949,12,
5,3179736949,12,
5,3179936949,12,
5,3179438949,12,
5,3179938949,12,
5,3179439949,12,
5,3179739949,12,
5,3179939949,12,
5,3171535149,12,
5,3171730041,13,
5,3171731041,13,
5,3171733041,13,
5,3171735041,13,
5,3171736041,13,
5,3171739041,13,
5,3171730141,13,
5,3171733141,13,
5,3171735141,13,
5,3171736141,13,
5,3171739141,13,
5,3171730241,13,
5,3171733241,13,
5,3171735241,13,
5,3171736241,13,
